School Name,State,County,total_students,reduced_price,title_I
ALTA VISTA INTERMEDIATE,New Mexico,Taos County,-1.0255322201526278,-1.0570859310499945,1
ALTER DISCIPLINE CAMPUS,Texas,Tarrant County,-1.1281630169674728,-1.009329551175302,0
ALTER ED CTR,Texas,Ector County,-1.1192385998531384,-1.0570859310499945,0
ALTER ED PROG,Texas,Tarrant County,-1.1616295811462267,-1.009329551175302,1
ALTER H S,Texas,Bexar County,-0.9942967602524576,-0.9376949813632636,0
ALTER IMPACT CTR,Texas,Hays County,-1.094696452788719,-1.009329551175302,1
ALTER LEARNING CTR,Texas,Johnson County,-1.2040205624393148,-1.0570859310499945,1
ALTER MIDDLE,Texas,Bexar County,-1.121469704131722,-0.9376949813632636,0
ALTER SCH,Texas,Jefferson County,-1.1906339367678134,-1.0332077411126481,0
ALTER SCH,Texas,Gillespie County,-1.181709519653479,-1.009329551175302,1
ALTER SCHOOL,Texas,Wood County,-1.2107138752750657,-1.0570859310499945,0
ALTERNATIVE CENTER,Texas,Bexar County,-1.1303941212460564,-1.0332077411126481,1
ALTERNATIVE EL,Texas,Bexar County,-1.1995583538821477,-1.0570859310499945,0
ALTERNATIVE H S,Texas,Bexar County,-0.84035056503019,-0.6989130819898017,0
ALTERNATIVE LEARNING CENTER,Texas,Travis County,-0.8091151051300198,-0.9138167914259173,0
ALTERNATIVE LEARNING CENTER,Texas,Fort Bend County,-1.0746165142814668,-0.9376949813632636,0
ALTERNATIVE MIDDLE,Texas,Bexar County,-1.1750162068177281,-0.9854513612379558,0
ALTERNATIVE MIDDLE SOUTH,Texas,Bexar County,-1.1504740597533087,-1.0332077411126481,0
ALTERNATIVE SCHOOL,Texas,Bexar County,-1.1415496426389744,-1.0332077411126481,1
ALTERNATIVE SCHOOL,Texas,Chambers County,-1.1906339367678134,-1.009329551175302,0
ALTERNATIVE SCHOOL,Texas,Wilson County,-1.2040205624393148,-1.0570859310499945,0
ALTO BONITO EL,Texas,Starr County,0.22834838441134855,-1.0570859310499945,1
ALTO EL,Texas,Cherokee County,-0.5168404446355698,-0.5556439423657247,1
ALTO H S,Texas,Cherokee County,-0.8091151051300198,-0.7466694618644941,1
ALTO MIDDLE,Texas,Cherokee County,-0.7555686024440137,-0.6989130819898017,1
ALTON BOWEN EL,Texas,Brazos County,-0.30265443389154534,-0.24522747318022442,0
ALTON BOYD EL,Texas,Collin County,0.12794869187508712,0.3039708953787376,1
ALTON EL,Texas,Washington County,-0.00814866911851175,0.06518899600527588,1
ALTON EL,Texas,Hidalgo County,0.04093562501032719,-1.0570859310499945,1
ALTON ELEMENTARY SCHOOL,Louisiana,St. Tammany Parish,-0.7421819767725122,-0.7466694618644941,1
ALTON MEMORIAL J H,Texas,Hidalgo County,0.5317785662987166,-1.0570859310499945,1
ALTUS EARLY CHILDHOOD CENTER,Oklahoma,Jackson County,-0.3896675007563053,-0.24522747318022442,1
ALTUS ES,Oklahoma,Jackson County,-0.28926780822004383,-0.4123748027416477,1
ALTUS HS,Oklahoma,Jackson County,1.2390386226097139,0.9964384035617767,1
ALTUS INTERMEDIATE SCHOOL,Oklahoma,Jackson County,0.0030068522744061896,0.13682356581731442,1
ALTUS JHS,Oklahoma,Jackson County,0.0052379565529897774,0.3278490853160838,1
ALTUS PRIMARY SCHOOL,Oklahoma,Jackson County,-0.5592314259286579,-0.5078875624910324,1
ALVA HS,Oklahoma,Woods County,-0.6707866398578374,-0.6750348920524556,0
ALVA MS,Oklahoma,Woods County,-0.791266270901351,-0.6750348920524556,1
ALVARADO EL-NORTH,Texas,Johnson County,-0.36066314513471864,0.06518899600527588,1
ALVARADO EL-SOUTH,Texas,Johnson County,-0.30042332961296175,-0.1497147134308397,1
ALVARADO ELEMENTARY,New Mexico,Bernalillo County,-0.29819222533437817,0.08906718594262206,1
ALVARADO H S,Texas,Johnson County,1.0025415690798536,0.900925643812392,1
ALVARADO INT,Texas,Johnson County,0.44922770799112377,0.900925643812392,1
ALVARADO J H,Texas,Johnson County,-0.06838848464026862,0.2800927054413915,1
