School Name,State,County,total_students,reduced_price,title_I
ALPENA HIGH SCHOOL,Arkansas,Boone County,-0.6474370800006203,-0.6513482420205479,1
ALPHA,Texas,Montgomery County,-1.0355935557293063,-0.9489536734690897,0
ALPINE EL,Texas,Brewster County,-0.2481266825555926,0.42460985629341086,1
ALPINE H S,Texas,Brewster County,-0.5492825688968146,-0.12481555561158936,1
ALPINE MIDDLE,Texas,Brewster County,-0.5292055098073998,-0.05613737912346433,1
ALTA LOMA EL,Texas,Tom Green County,-0.5158208037477899,0.03543352286070237,1
ALTA VISTA EL,Texas,McLennan County,-0.12320275933256715,0.7222152877419526,1
ALTA VISTA EL,Texas,El Paso County,-0.3306657032565201,-0.19349373209971438,1
ALTA VISTA ELEMENTARY,New Mexico,Taos County,-0.9642084567447204,-1.063417300949298,1
ALTA VISTA INTERMEDIATE,New Mexico,Taos County,-1.0289012026995015,-1.063417300949298,1
ALTER DISCIPLINE CAMPUS,Texas,Tarrant County,-1.1025170860273559,-0.9489536734690897,0
ALTER ED CTR,Texas,Ector County,-1.1426712042061853,-1.063417300949298,1
ALTER ED PROG,Texas,Tarrant County,-1.1649790476388684,-0.9947391244611731,0
ALTER H S,Texas,Bexar County,-1.046747477445648,-0.9489536734690897,0
ALTER IMPACT CTR,Texas,Hays County,-1.0378243400725748,-0.9260609479730479,0
ALTER LEARNING CTR,Texas,Johnson County,-1.1984408127878932,-1.0405245754532564,1
ALTER MIDDLE,Texas,Bexar County,-1.1159017920869656,-0.9260609479730479,0
ALTER SCH,Texas,Jefferson County,-1.2006715971311614,-1.0405245754532564,0
ALTER SCH,Texas,Gillespie County,-1.1694406163254052,-1.0176318499572148,0
ALTER SCHOOL,Texas,Wood County,-1.1939792441013566,-1.0405245754532564,0
ALTERNATIVE CENTER,Texas,Bexar County,-1.0935939486542825,-1.063417300949298,0
ALTERNATIVE EL,Texas,Bexar County,-1.205133165817698,-1.063417300949298,0
ALTERNATIVE H S,Texas,Bexar County,-0.8571308082678415,-0.6971336930126313,0
ALTERNATIVE LEARNING CENTER,Texas,Travis County,-0.7433608067611577,-0.7200264185086729,0
ALTERNATIVE LEARNING CENTER,Texas,Fort Bend County,-1.060132183505258,-0.9947391244611731,0
ALTERNATIVE MIDDLE,Texas,Bexar County,-1.1515943415792587,-0.9260609479730479,0
ALTERNATIVE MIDDLE SOUTH,Texas,Bexar County,-1.124824929460039,-0.8573827714849229,0
ALTERNATIVE SCHOOL,Texas,Bexar County,-1.1292864981465756,-1.0405245754532564,1
ALTERNATIVE SCHOOL,Texas,Chambers County,-1.1962100284446249,-1.0405245754532564,0
ALTERNATIVE SCHOOL,Texas,Wilson County,-1.1984408127878932,-1.063417300949298,0
ALTO BONITO EL,Texas,Starr County,0.164568420949045,-1.063417300949298,1
ALTO EL,Texas,Cherokee County,-0.5247439411208632,-0.49109916354825617,1
ALTO H S,Texas,Cherokee County,-0.7991304153428654,-0.8344900459888813,1
ALTO MIDDLE,Texas,Cherokee County,-0.8080535527159387,-0.7887045949967979,1
ALTON BOWEN EL,Texas,Brazos County,-0.2570498199286658,-0.49109916354825617,0
ALTON BOYD EL,Texas,Collin County,0.14002979317309355,0.21857532682903577,1
ALTON EL,Texas,Washington County,0.04410606641255618,0.4475025817894525,1
ALTON EL,Texas,Hidalgo County,0.07979861590484917,-1.063417300949298,1
ALTON ELEMENTARY SCHOOL,Louisiana,St. Tammany Parish,-0.7835149249399873,-0.8573827714849229,1
ALTON MEMORIAL J H,Texas,Hidalgo County,0.5438017593046579,-1.063417300949298,1
ALTUS EARLY CHILDHOOD CENTER,Oklahoma,Jackson County,-0.38197374315169125,-0.49109916354825617,1
ALTUS ES,Oklahoma,Jackson County,-0.3708198214353497,-0.49109916354825617,1
ALTUS HS,Oklahoma,Jackson County,1.217498630971688,1.0198207191904944,0
ALTUS INTERMEDIATE SCHOOL,Oklahoma,Jackson County,0.05972155681543436,0.1956826013329941,1
ALTUS JHS,Oklahoma,Jackson County,0.07756783156158086,0.2872535033171608,1
ALTUS PRIMARY SCHOOL,Oklahoma,Jackson County,-0.5894366870756442,-0.5826700655324228,1
ALVA HS,Oklahoma,Woods County,-0.638513942627547,-0.7429191440047146,0
ALVA MS,Oklahoma,Woods County,-0.7924380623130605,-0.8115973204928396,1
ALVARADO EL-NORTH,Texas,Johnson County,-0.15889530882486014,0.5848589347657026,1
ALVARADO EL-SOUTH,Texas,Johnson County,-0.20797256437676298,0.05832624835674405,1
ALVARADO ELEMENTARY,New Mexico,Bernalillo County,-0.2704345259882757,0.012540797364660697,1
ALVARADO H S,Texas,Johnson County,0.8739578421083679,0.9511425427023694,1
ALVARADO INT,Texas,Johnson County,-0.0919717785268108,0.3788244053013275,1
ALVARADO J H,Texas,Johnson County,-0.10312570024315236,0.2872535033171608,1
ALVAREZ EL,Texas,Hidalgo County,-0.11651040630276221,-1.063417300949298,1
ALVIN EL,Texas,Brazoria County,0.05302920378562943,-0.079030104619506,1
ALVIN H S,Texas,Brazoria County,4.4722129878001535,3.1488441903223703,1
ALVIN J H,Texas,Brazoria County,0.48133979769314517,0.05832624835674405,1
ALVIN PRI,Texas,Brazoria County,0.3140309719480218,0.21857532682903577,1
ALVIS C STORY EL,Texas,Collin County,0.4991860724392917,-0.079030104619506,0
ALVIS ELEMENTARY,New Mexico,Union County,-0.6742064921198401,-0.4453137125561728,1
ALVORD EL,Texas,Wise County,-0.45558962647954554,-0.4453137125561728,1
ALVORD H S,Texas,Wise County,-0.7054374729255963,-0.5368846145403395,0
ALVORD MIDDLE,Texas,Wise County,-0.8638231612976465,-0.5826700655324228,0
AMADOR R RODRIGUEZ JUVENILE BOOT CAMP,Texas,Cameron County,-1.153825125922527,-1.063417300949298,1
AMANDA GARZA-PENA EL,Texas,Hidalgo County,0.1467221462028985,-1.063417300949298,1
AMANDA GIST ELEMENTARY SCHOOL,Arkansas,Baxter County,-0.373050605778618,0.14989715034091075,1
AMANDA ROCHELL EL,Texas,Rockwall County,0.09095253762119072,0.3788244053013275,1
AMARILLO AREA CTR FOR ADVANCED LRN,Texas,Potter County,-1.1739021850119418,-1.063417300949298,0
AMARILLO COLLEGIATE ACADEMY,Texas,Randall County,-0.9329774759389641,-0.6742409675165896,1
AMARILLO H S,Texas,Randall County,3.52636042625439,0.5390734837736192,0
AMBASSADORS PREPARATORY ACADEMY,Texas,Galveston County,-0.9218235542226225,-0.7887045949967979,1
AMBER-POCASSET ES,Oklahoma,Grady County,-0.6518986486871569,-0.23927918309179774,1
AMBER-POCASSET HS,Oklahoma,Grady County,-0.982054731490867,-0.8802754969809646,0
